fuente_suministro,date,sku,LT_meses,ingreso_usd_sin_recomendacion,ingreso_usd_con_recomendacion,tc
sakura filter,2024-07-01,c-1328,6.0,881.0010870090739,1298.490408091732,3.756425045317437
sakura filter,2024-08-01,c-1328,6.0,1060.4806757389833,1326.8416566968247,3.732000149037844
sakura filter,2024-09-01,c-1328,6.0,1118.85159510998,1344.5992659937315,3.746999808933834
sakura filter,2024-10-01,c-1328,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,t013,6.0,1172.5286604567134,1172.5286604567134,3.746999808933834
ito koyama - resortes,2024-07-01,t013,6.0,1047.7547268403323,1184.8156649444459,3.756425045317437
ito koyama - resortes,2024-08-01,t013,6.0,981.0344076561374,1211.6304561368013,3.732000149037844
ito koyama - resortes,2024-09-01,t013,6.0,1138.9405998707139,1416.2147800960574,3.746999808933834
ito koyama - resortes,2024-10-01,t013,6.0,,,3.715999990254402
valvoline - usa,2024-06-01,884544,3.0,24703.719173494075,24703.719173494075,3.746999808933834
valvoline - usa,2024-07-01,884544,3.0,29311.41833812943,29311.41833812943,3.756425045317437
valvoline - usa,2024-08-01,884544,3.0,31208.244189213576,31427.12814624387,3.732000149037844
valvoline - usa,2024-09-01,884544,3.0,27916.464816122192,31129.210458750313,3.746999808933834
valvoline - usa,2024-10-01,884544,3.0,,,3.715999990254402
sakura filter,2024-06-01,a-71420-s,6.0,1491.2896933591217,1491.2896933591217,3.746999808933834
sakura filter,2024-07-01,a-71420-s,6.0,1021.9794748209852,1021.9794748209852,3.756425045317437
sakura filter,2024-08-01,a-71420-s,6.0,1222.972008344338,1222.972008344338,3.732000149037844
sakura filter,2024-09-01,a-71420-s,6.0,1354.6830038911105,1434.370239414117,3.746999808933834
sakura filter,2024-10-01,a-71420-s,6.0,,,3.715999990254402
mann - brasil,2024-06-01,pu-941x,4.0,2973.0076773061714,3904.3678963035436,3.746999808933834
mann - brasil,2024-07-01,pu-941x,4.0,3572.3683157237742,3854.19694617533,3.756425045317437
mann - brasil,2024-08-01,pu-941x,4.0,2648.893593007355,2648.893593007355,3.732000149037844
mann - brasil,2024-09-01,pu-941x,4.0,2027.3977867931217,2027.3977867931217,3.746999808933834
mann - brasil,2024-10-01,pu-941x,4.0,,,3.715999990254402
prextoline - lubricantes,2024-06-01,p1540ci500,2.0,18314.893164415997,18314.893164415997,3.746999808933834
prextoline - lubricantes,2024-07-01,p1540ci500,2.0,15522.994447155623,15522.994447155623,3.756425045317437
prextoline - lubricantes,2024-08-01,p1540ci500,2.0,20554.512288130816,22901.020825963536,3.732000149037844
prextoline - lubricantes,2024-09-01,p1540ci500,2.0,20576.164483028708,25590.287841691672,3.746999808933834
prextoline - lubricantes,2024-10-01,p1540ci500,2.0,,,3.715999990254402
rover - usa,2024-06-01,rovatfd025,4.0,101.95160961773337,101.95160961773337,3.746999808933834
rover - usa,2024-07-01,rovatfd025,4.0,290.5594374206863,187.56281243132887,3.756425045317437
rover - usa,2024-08-01,rovatfd025,4.0,331.4558766162011,394.8224412634161,3.732000149037844
rover - usa,2024-09-01,rovatfd025,4.0,242.7419276612699,610.118088575284,3.746999808933834
rover - usa,2024-10-01,rovatfd025,4.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,n013,6.0,768.97673147989,768.97673147989,3.746999808933834
ito koyama - resortes,2024-07-01,n013,6.0,674.2880863078888,674.2880863078888,3.756425045317437
ito koyama - resortes,2024-08-01,n013,6.0,698.4516745715829,672.7026822217651,3.732000149037844
ito koyama - resortes,2024-09-01,n013,6.0,590.144933461311,590.144933461311,3.746999808933834
ito koyama - resortes,2024-10-01,n013,6.0,,,3.715999990254402
narva,2024-06-01,17919,4.0,2389.6169255969676,2389.6169255969676,3.746999808933834
narva,2024-07-01,17919,4.0,2531.497197180827,2531.497197180827,3.756425045317437
narva,2024-08-01,17919,4.0,2677.771930519291,2771.3309286210765,3.732000149037844
narva,2024-09-01,17919,4.0,2756.707265718215,2756.707265718215,3.746999808933834
narva,2024-10-01,17919,4.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,ki-001,6.0,274.69483322100376,574.1860872420891,3.746999808933834
ito koyama - palieres,2024-07-01,ki-001,6.0,492.14597541711294,532.0497031536355,3.756425045317437
ito koyama - palieres,2024-08-01,ki-001,6.0,605.15095606271,595.314625729421,3.732000149037844
ito koyama - palieres,2024-09-01,ki-001,6.0,613.3962295226298,613.3962295226298,3.746999808933834
ito koyama - palieres,2024-10-01,ki-001,6.0,,,3.715999990254402
valvoline,2024-06-01,di1540ci100,2.0,857.4114487430286,857.4114487430286,3.746999808933834
valvoline,2024-07-01,di1540ci100,2.0,1184.2063198483631,1217.100939844151,3.756425045317437
valvoline,2024-08-01,di1540ci100,2.0,1390.6160551708008,1754.4189309191042,3.732000149037844
valvoline,2024-09-01,di1540ci100,2.0,1483.9813535937033,1747.8002608992508,3.746999808933834
valvoline,2024-10-01,di1540ci100,2.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,41602-64j00,6.0,367.3239983961616,367.3239983961616,3.746999808933834
ito koyama - amortiguadores,2024-07-01,41602-64j00,6.0,362.33120951451457,362.33120951451457,3.756425045317437
ito koyama - amortiguadores,2024-08-01,41602-64j00,6.0,340.11587602086377,340.11587602086377,3.732000149037844
ito koyama - amortiguadores,2024-09-01,41602-64j00,6.0,236.71991007752632,236.71991007752632,3.746999808933834
ito koyama - amortiguadores,2024-10-01,41602-64j00,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,332153,6.0,843.3675154973726,843.3675154973726,3.746999808933834
ito koyama - amortiguadores,2024-07-01,332153,6.0,481.29288213815397,481.29288213815397,3.756425045317437
ito koyama - amortiguadores,2024-08-01,332153,6.0,622.8550405591857,622.8550405591857,3.732000149037844
ito koyama - amortiguadores,2024-09-01,332153,6.0,733.8919245433866,733.8919245433866,3.746999808933834
ito koyama - amortiguadores,2024-10-01,332153,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,hy016,6.0,317.00155001091395,317.00155001091395,3.746999808933834
ito koyama - resortes,2024-07-01,hy016,6.0,275.8394181243898,302.7505808682327,3.756425045317437
ito koyama - resortes,2024-08-01,hy016,6.0,291.1883542858934,370.11687830980463,3.732000149037844
ito koyama - resortes,2024-09-01,hy016,6.0,296.76740852085567,357.4698329910306,3.746999808933834
ito koyama - resortes,2024-10-01,hy016,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-1876,6.0,394.22859789823156,520.2744761378023,3.746999808933834
sakura filter,2024-07-01,a-1876,6.0,409.29002932633375,465.4670921750462,3.756425045317437
sakura filter,2024-08-01,a-1876,6.0,406.5835059960911,406.5835059960911,3.732000149037844
sakura filter,2024-09-01,a-1876,6.0,423.7286970606842,459.48639301517244,3.746999808933834
sakura filter,2024-10-01,a-1876,6.0,,,3.715999990254402
mann - brasil,2024-06-01,wk-1040,4.0,17360.297482471957,17360.297482471957,3.746999808933834
mann - brasil,2024-07-01,wk-1040,4.0,17196.48367428669,17339.766383074082,3.756425045317437
mann - brasil,2024-08-01,wk-1040,4.0,17852.431913914614,18128.758200727294,3.732000149037844
mann - brasil,2024-09-01,wk-1040,4.0,17650.148785001413,17970.839364482363,3.746999808933834
mann - brasil,2024-10-01,wk-1040,4.0,,,3.715999990254402
sakura filter,2024-06-01,a-5025-s,6.0,1169.4398812527722,1548.2725188416987,3.746999808933834
sakura filter,2024-07-01,a-5025-s,6.0,1404.7356682805885,1377.765847357745,3.756425045317437
sakura filter,2024-08-01,a-5025-s,6.0,1364.3177166695004,1364.3177166695004,3.732000149037844
sakura filter,2024-09-01,a-5025-s,6.0,1391.798168533229,1391.798168533229,3.746999808933834
sakura filter,2024-10-01,a-5025-s,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,n002,6.0,950.9842897006008,950.9842897006008,3.746999808933834
ito koyama - resortes,2024-07-01,n002,6.0,901.753823031199,901.753823031199,3.756425045317437
ito koyama - resortes,2024-08-01,n002,6.0,736.73340046729,774.5464978756768,3.732000149037844
ito koyama - resortes,2024-09-01,n002,6.0,733.7841741516982,1074.2600309580862,3.746999808933834
ito koyama - resortes,2024-10-01,n002,6.0,,,3.715999990254402
sakura filter,2024-06-01,ef-2634,6.0,851.41459158231,851.41459158231,3.746999808933834
sakura filter,2024-07-01,ef-2634,6.0,662.3177448236985,662.3177448236985,3.756425045317437
sakura filter,2024-08-01,ef-2634,6.0,688.6739807722251,688.6739807722251,3.732000149037844
sakura filter,2024-09-01,ef-2634,6.0,488.51656894066963,488.51656894066963,3.746999808933834
sakura filter,2024-10-01,ef-2634,6.0,,,3.715999990254402
narva,2024-06-01,48700,4.0,3141.9661915931597,5611.9834524012895,3.746999808933834
narva,2024-07-01,48700,4.0,5191.907524878112,5997.089511988189,3.756425045317437
narva,2024-08-01,48700,4.0,5453.262096580798,5657.899587867843,3.732000149037844
narva,2024-09-01,48700,4.0,3587.7605653411224,3587.7605653411224,3.746999808933834
narva,2024-10-01,48700,4.0,,,3.715999990254402
valvoline - usa,2024-06-01,861398,3.0,1410.6624404292465,1410.6624404292465,3.746999808933834
valvoline - usa,2024-07-01,861398,3.0,1413.57764337725,1412.890003854171,3.756425045317437
valvoline - usa,2024-08-01,861398,3.0,1258.2400530551129,1295.0560270687738,3.732000149037844
valvoline - usa,2024-09-01,861398,3.0,1447.3310359755724,1437.422275291719,3.746999808933834
valvoline - usa,2024-10-01,861398,3.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,54650-4n000,6.0,308.5710929344892,308.5710929344892,3.746999808933834
ito koyama - amortiguadores,2024-07-01,54650-4n000,6.0,373.2036903272015,373.2036903272015,3.756425045317437
ito koyama - amortiguadores,2024-08-01,54650-4n000,6.0,344.66507378216767,344.66507378216767,3.732000149037844
ito koyama - amortiguadores,2024-09-01,54650-4n000,6.0,300.85681561112693,300.85681561112693,3.746999808933834
ito koyama - amortiguadores,2024-10-01,54650-4n000,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-5444-s,6.0,1166.5206699112246,1496.523227846637,3.746999808933834
sakura filter,2024-07-01,a-5444-s,6.0,1232.490754615033,1577.909132974764,3.756425045317437
sakura filter,2024-08-01,a-5444-s,6.0,1363.8422354168117,1532.7845765964478,3.732000149037844
sakura filter,2024-09-01,a-5444-s,6.0,1481.1742716635945,1536.1369653961117,3.746999808933834
sakura filter,2024-10-01,a-5444-s,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-83100-s,6.0,549.982203757146,337.90258575003594,3.746999808933834
sakura filter,2024-07-01,a-83100-s,6.0,574.7261612499893,508.78143986526413,3.756425045317437
sakura filter,2024-08-01,a-83100-s,6.0,420.7182422492577,1078.0904957637226,3.732000149037844
sakura filter,2024-09-01,a-83100-s,6.0,235.70665875306258,1335.025891297363,3.746999808933834
sakura filter,2024-10-01,a-83100-s,6.0,,,3.715999990254402
valvoline - usa,2024-06-01,zxru1,3.0,975.1199336554679,998.9033466714549,3.746999808933834
valvoline - usa,2024-07-01,zxru1,3.0,818.468964994685,818.468964994685,3.756425045317437
valvoline - usa,2024-08-01,zxru1,3.0,990.9786386427224,990.9786386427224,3.732000149037844
valvoline - usa,2024-09-01,zxru1,3.0,1123.7662650053867,970.9134470198443,3.746999808933834
valvoline - usa,2024-10-01,zxru1,3.0,,,3.715999990254402
narva,2024-06-01,17945,4.0,200.54940586365865,435.6762954969136,3.746999808933834
narva,2024-07-01,17945,4.0,251.78229610864844,504.4268603546553,3.756425045317437
narva,2024-08-01,17945,4.0,302.0331814482878,369.7302738418695,3.732000149037844
narva,2024-09-01,17945,4.0,409.7431826697163,612.0214627218548,3.746999808933834
narva,2024-10-01,17945,4.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,v001,6.0,190.91172443151993,190.91172443151993,3.746999808933834
ito koyama - resortes,2024-07-01,v001,6.0,248.39048910861823,248.39048910861823,3.756425045317437
ito koyama - resortes,2024-08-01,v001,6.0,237.5153285616763,395.8588809361272,3.732000149037844
ito koyama - resortes,2024-09-01,v001,6.0,195.061979310466,410.1337299188692,3.746999808933834
ito koyama - resortes,2024-10-01,v001,6.0,,,3.715999990254402
mann - brasil,2024-06-01,hu-12140x,4.0,566.2699717965737,566.2699717965737,3.746999808933834
mann - brasil,2024-07-01,hu-12140x,4.0,499.67424389465964,499.67424389465964,3.756425045317437
mann - brasil,2024-08-01,hu-12140x,4.0,284.2729624051273,284.2729624051273,3.732000149037844
mann - brasil,2024-09-01,hu-12140x,4.0,326.69421449802326,326.69421449802326,3.746999808933834
mann - brasil,2024-10-01,hu-12140x,4.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,t011,6.0,743.5440942789996,743.5440942789996,3.746999808933834
ito koyama - resortes,2024-07-01,t011,6.0,721.1577215377426,721.1577215377426,3.756425045317437
ito koyama - resortes,2024-08-01,t011,6.0,628.5036863853502,628.5036863853502,3.732000149037844
ito koyama - resortes,2024-09-01,t011,6.0,411.4473248974702,411.4473248974702,3.746999808933834
ito koyama - resortes,2024-10-01,t011,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-2709-s,6.0,7081.694771159692,7927.009907038468,3.746999808933834
sakura filter,2024-07-01,a-2709-s,6.0,7158.807588058486,7763.803145352109,3.756425045317437
sakura filter,2024-08-01,a-2709-s,6.0,7119.707773244916,8068.788416607484,3.732000149037844
sakura filter,2024-09-01,a-2709-s,6.0,7628.635603049124,8530.368087973387,3.746999808933834
sakura filter,2024-10-01,a-2709-s,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,hy039,6.0,346.49434834039477,422.2899870398561,3.746999808933834
ito koyama - resortes,2024-07-01,hy039,6.0,378.0273002903744,378.0273002903744,3.756425045317437
ito koyama - resortes,2024-08-01,hy039,6.0,337.0155107899032,337.0155107899032,3.732000149037844
ito koyama - resortes,2024-09-01,hy039,6.0,314.01050318348274,314.01050318348274,3.746999808933834
ito koyama - resortes,2024-10-01,hy039,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,t023,6.0,725.3069889508266,725.3069889508266,3.746999808933834
ito koyama - resortes,2024-07-01,t023,6.0,619.3488250414813,619.3488250414813,3.756425045317437
ito koyama - resortes,2024-08-01,t023,6.0,739.2558125972712,632.4969620811819,3.732000149037844
ito koyama - resortes,2024-09-01,t023,6.0,653.8752400390027,622.8043027912231,3.746999808933834
ito koyama - resortes,2024-10-01,t023,6.0,,,3.715999990254402
narva,2024-06-01,48040,4.0,548.6539360102106,672.8706091798941,3.746999808933834
narva,2024-07-01,48040,4.0,630.7602893022488,616.2779218135325,3.756425045317437
narva,2024-08-01,48040,4.0,490.17122115358575,518.1810052195049,3.732000149037844
narva,2024-09-01,48040,4.0,390.56720868523473,390.56720868523473,3.746999808933834
narva,2024-10-01,48040,4.0,,,3.715999990254402
sakura filter,2024-06-01,efg-15010,6.0,1148.1844389392047,1789.586941053398,3.746999808933834
sakura filter,2024-07-01,efg-15010,6.0,1362.2080514573047,1620.8249781119287,3.756425045317437
sakura filter,2024-08-01,efg-15010,6.0,1459.892460778538,1515.073276880274,3.732000149037844
sakura filter,2024-09-01,efg-15010,6.0,1544.851695679908,1624.902015564327,3.746999808933834
sakura filter,2024-10-01,efg-15010,6.0,,,3.715999990254402
narva,2024-06-01,48042,4.0,197.0280514893341,360.4171673585381,3.746999808933834
narva,2024-07-01,48042,4.0,220.5012119522823,374.2282547956813,3.756425045317437
narva,2024-08-01,48042,4.0,337.7413727431427,391.15210422631907,3.732000149037844
narva,2024-09-01,48042,4.0,322.4532257301054,400.33114870964664,3.746999808933834
narva,2024-10-01,48042,4.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,mi-013,6.0,394.91035526729854,546.0869756430612,3.746999808933834
ito koyama - palieres,2024-07-01,mi-013,6.0,415.46195864409333,510.86433433273703,3.756425045317437
ito koyama - palieres,2024-08-01,mi-013,6.0,390.30230480591496,442.96213958131625,3.732000149037844
ito koyama - palieres,2024-09-01,mi-013,6.0,317.7794265041543,317.7794265041543,3.746999808933834
ito koyama - palieres,2024-10-01,mi-013,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,sk009,6.0,887.6888233273118,859.2666727857272,3.746999808933834
ito koyama - resortes,2024-07-01,sk009,6.0,711.983349149777,779.3207984360697,3.756425045317437
ito koyama - resortes,2024-08-01,sk009,6.0,651.1630024103524,651.1630024103524,3.732000149037844
ito koyama - resortes,2024-09-01,sk009,6.0,507.2507561870353,507.2507561870353,3.746999808933834
ito koyama - resortes,2024-10-01,sk009,6.0,,,3.715999990254402
sakura filter,2024-06-01,ef-5102,6.0,2985.245677616037,2985.245677616037,3.746999808933834
sakura filter,2024-07-01,ef-5102,6.0,2451.0044492043903,2451.0044492043903,3.756425045317437
sakura filter,2024-08-01,ef-5102,6.0,3275.8686470607586,3275.8686470607586,3.732000149037844
sakura filter,2024-09-01,ef-5102,6.0,3677.6717959800453,3677.6717959800453,3.746999808933834
sakura filter,2024-10-01,ef-5102,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48531-36160,6.0,393.17646826413545,416.57982947033395,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48531-36160,6.0,387.52102222403704,406.19673413844845,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48531-36160,6.0,324.26445156249036,352.46136039401125,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48531-36160,6.0,322.9663846455398,322.9663846455398,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48531-36160,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-1050,6.0,552.3770749799428,552.3770749799428,3.746999808933834
sakura filter,2024-07-01,a-1050,6.0,565.0290970766106,565.0290970766106,3.756425045317437
sakura filter,2024-08-01,a-1050,6.0,589.9218514053055,731.2204984484923,3.732000149037844
sakura filter,2024-09-01,a-1050,6.0,640.3352079385324,742.3666421704963,3.746999808933834
sakura filter,2024-10-01,a-1050,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48540-0d570,6.0,1357.5018649462684,1357.5018649462684,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48540-0d570,6.0,1163.3402069559406,1367.529250209177,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48540-0d570,6.0,878.8915276240347,1235.8567019205657,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48540-0d570,6.0,856.5190338351455,856.5190338351455,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48540-0d570,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48530-52051,6.0,349.85659701829076,349.85659701829076,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48530-52051,6.0,407.9611005199153,437.45226441292124,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48530-52051,6.0,346.3153785612195,497.2099363628937,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48530-52051,6.0,280.8707891555292,411.4510683243279,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48530-52051,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,n019,6.0,388.0095989673813,500.5323826679219,3.746999808933834
ito koyama - resortes,2024-07-01,n019,6.0,464.44325410115937,532.5376980550237,3.756425045317437
ito koyama - resortes,2024-08-01,n019,6.0,568.7708679787547,494.0572209922198,3.732000149037844
ito koyama - resortes,2024-09-01,n019,6.0,485.0119987092266,467.49956198434097,3.746999808933834
ito koyama - resortes,2024-10-01,n019,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-58410-s,6.0,2043.4131282673047,2129.823457353414,3.746999808933834
sakura filter,2024-07-01,a-58410-s,6.0,2148.7954878971645,2190.048389042501,3.756425045317437
sakura filter,2024-08-01,a-58410-s,6.0,2175.2179457282805,2187.5771386017364,3.732000149037844
sakura filter,2024-09-01,a-58410-s,6.0,2166.5103046689496,2166.5103046689496,3.746999808933834
sakura filter,2024-10-01,a-58410-s,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-1081,6.0,290.9970184403691,396.9804399242398,3.746999808933834
sakura filter,2024-07-01,a-1081,6.0,297.28946434455816,382.73092456956897,3.756425045317437
sakura filter,2024-08-01,a-1081,6.0,367.5644247583883,354.64776564540404,3.732000149037844
sakura filter,2024-09-01,a-1081,6.0,356.7060226043234,483.43053063480676,3.746999808933834
sakura filter,2024-10-01,a-1081,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-6706-s,6.0,616.9702228793022,1932.7834944228382,3.746999808933834
sakura filter,2024-07-01,a-6706-s,6.0,697.0895833749662,2141.0791628980364,3.756425045317437
sakura filter,2024-08-01,a-6706-s,6.0,1115.5970670866893,1474.1459038951696,3.732000149037844
sakura filter,2024-09-01,a-6706-s,6.0,1350.9016254513633,1172.7659223670341,3.746999808933834
sakura filter,2024-10-01,a-6706-s,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-5903,6.0,1709.5455942183205,1832.5344858887036,3.746999808933834
sakura filter,2024-07-01,a-5903,6.0,1725.7028945412046,1818.5651791492878,3.756425045317437
sakura filter,2024-08-01,a-5903,6.0,1383.0119383938518,2368.819555195422,3.732000149037844
sakura filter,2024-09-01,a-5903,6.0,1486.1157743504587,1857.13226422278,3.746999808933834
sakura filter,2024-10-01,a-5903,6.0,,,3.715999990254402
sakura filter,2024-06-01,sfc-7939-30b,6.0,718.9984895942907,795.0540440047749,3.746999808933834
sakura filter,2024-07-01,sfc-7939-30b,6.0,779.0215603005829,779.0215603005829,3.756425045317437
sakura filter,2024-08-01,sfc-7939-30b,6.0,734.3346390820584,734.3346390820584,3.732000149037844
sakura filter,2024-09-01,sfc-7939-30b,6.0,650.8175983396596,805.4728493159444,3.746999808933834
sakura filter,2024-10-01,sfc-7939-30b,6.0,,,3.715999990254402
narva,2024-06-01,48351,4.0,454.71626720627495,586.277434403596,3.746999808933834
narva,2024-07-01,48351,4.0,400.0636424026834,546.5837662125832,3.756425045317437
narva,2024-08-01,48351,4.0,459.1087165893941,761.7613900952517,3.732000149037844
narva,2024-09-01,48351,4.0,551.7905264975021,820.0220324337878,3.746999808933834
narva,2024-10-01,48351,4.0,,,3.715999990254402
mann - brasil,2024-06-01,c-4312/1,4.0,273.51092299182204,273.51092299182204,3.746999808933834
mann - brasil,2024-07-01,c-4312/1,4.0,430.4566817403079,541.102237258063,3.756425045317437
mann - brasil,2024-08-01,c-4312/1,4.0,393.60797978177413,517.1825780853543,3.732000149037844
mann - brasil,2024-09-01,c-4312/1,4.0,346.44716912297457,346.44716912297457,3.746999808933834
mann - brasil,2024-10-01,c-4312/1,4.0,,,3.715999990254402
sakura filter,2024-06-01,a-71130-s,6.0,744.8662111526231,935.8575473456035,3.746999808933834
sakura filter,2024-07-01,a-71130-s,6.0,685.8436331678491,685.8436331678491,3.756425045317437
sakura filter,2024-08-01,a-71130-s,6.0,805.3876690524761,805.3876690524761,3.732000149037844
sakura filter,2024-09-01,a-71130-s,6.0,763.9653447719212,763.9653447719212,3.746999808933834
sakura filter,2024-10-01,a-71130-s,6.0,,,3.715999990254402
narva,2024-06-01,18033,4.0,2853.030353125843,2853.030353125843,3.746999808933834
narva,2024-07-01,18033,4.0,2293.7858334624516,2293.7858334624516,3.756425045317437
narva,2024-08-01,18033,4.0,2981.370508653079,3248.194348554723,3.732000149037844
narva,2024-09-01,18033,4.0,2815.692773446752,3096.822785148144,3.746999808933834
narva,2024-10-01,18033,4.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48531-36100,6.0,274.6542300151292,274.0151408280327,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48531-36100,6.0,240.90034285479283,240.90034285479283,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48531-36100,6.0,213.95026602682444,337.56597528676747,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48531-36100,6.0,170.47503931973534,293.59590105065536,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48531-36100,6.0,,,3.715999990254402
wagner locked - usa,2024-06-01,rxfc113641bep,2.0,1155.136142548572,737.2682735834009,3.746999808933834
wagner locked - usa,2024-07-01,rxfc113641bep,2.0,809.0180251780522,703.3702464709754,3.756425045317437
wagner locked - usa,2024-08-01,rxfc113641bep,2.0,0.0,0.0,3.732000149037844
wagner locked - usa,2024-09-01,rxfc113641bep,2.0,0.0,0.0,3.746999808933834
wagner locked - usa,2024-10-01,rxfc113641bep,2.0,,,3.715999990254402
sakura filter,2024-06-01,c-58270,6.0,1846.362655384294,2714.545946533079,3.746999808933834
sakura filter,2024-07-01,c-58270,6.0,2402.086085826186,2468.701850033437,3.756425045317437
sakura filter,2024-08-01,c-58270,6.0,2599.2412023655784,2721.5120328258713,3.732000149037844
sakura filter,2024-09-01,c-58270,6.0,2355.094493410392,2679.4140957516925,3.746999808933834
sakura filter,2024-10-01,c-58270,6.0,,,3.715999990254402
narva,2024-06-01,48904,4.0,212.91842417660843,212.91842417660843,3.746999808933834
narva,2024-07-01,48904,4.0,219.70778390501172,219.70778390501172,3.756425045317437
narva,2024-08-01,48904,4.0,243.26028083284763,243.26028083284763,3.732000149037844
narva,2024-09-01,48904,4.0,220.26043880338804,230.92704249718193,3.746999808933834
narva,2024-10-01,48904,4.0,,,3.715999990254402
mann - brasil,2024-06-01,wk-723,4.0,2497.8674490593626,2293.221485774397,3.746999808933834
mann - brasil,2024-07-01,wk-723,4.0,2543.478643900939,2514.118761089381,3.756425045317437
mann - brasil,2024-08-01,wk-723,4.0,2800.6157836535517,3163.268220914197,3.732000149037844
mann - brasil,2024-09-01,wk-723,4.0,2741.689849531059,3239.3547491239756,3.746999808933834
mann - brasil,2024-10-01,wk-723,4.0,,,3.715999990254402
aisin - japon,2024-06-01,dtx-146,6.0,4887.5941127167125,4887.5941127167125,3.746999808933834
aisin - japon,2024-07-01,dtx-146,6.0,6465.11240086361,6465.11240086361,3.756425045317437
aisin - japon,2024-08-01,dtx-146,6.0,6054.038601016524,7200.838864645206,3.732000149037844
aisin - japon,2024-09-01,dtx-146,6.0,6693.8788935033235,7836.088387236035,3.746999808933834
aisin - japon,2024-10-01,dtx-146,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,54661-2s000,6.0,354.8869004813907,354.8869004813907,3.746999808933834
ito koyama - amortiguadores,2024-07-01,54661-2s000,6.0,412.11527559245496,417.39880476671726,3.756425045317437
ito koyama - amortiguadores,2024-08-01,54661-2s000,6.0,345.67704559008615,521.8103940200341,3.732000149037844
ito koyama - amortiguadores,2024-09-01,54661-2s000,6.0,508.4946633763209,508.4946633763209,3.746999808933834
ito koyama - amortiguadores,2024-10-01,54661-2s000,6.0,,,3.715999990254402
sakura filter,2024-06-01,as-7805-s,6.0,584.1733945233925,614.2083559354788,3.746999808933834
sakura filter,2024-07-01,as-7805-s,6.0,541.0856718124913,632.8956984637899,3.756425045317437
sakura filter,2024-08-01,as-7805-s,6.0,470.1480301961596,637.223046382577,3.732000149037844
sakura filter,2024-09-01,as-7805-s,6.0,222.54224553272095,627.5050245259729,3.746999808933834
sakura filter,2024-10-01,as-7805-s,6.0,,,3.715999990254402
mann - brasil,2024-06-01,pu-1046/x,4.0,1566.8692626994132,2679.3955573747016,3.746999808933834
mann - brasil,2024-07-01,pu-1046/x,4.0,1732.7868788057813,2973.877805161066,3.756425045317437
mann - brasil,2024-08-01,pu-1046/x,4.0,2296.461917970076,2759.2063917772166,3.732000149037844
mann - brasil,2024-09-01,pu-1046/x,4.0,2965.0995138439253,3310.563896737945,3.746999808933834
mann - brasil,2024-10-01,pu-1046/x,4.0,,,3.715999990254402
valvoline,2024-06-01,h80900025,2.0,421.51152342162294,421.51152342162294,3.746999808933834
valvoline,2024-07-01,h80900025,2.0,678.4597183225703,813.1632554476873,3.756425045317437
valvoline,2024-08-01,h80900025,2.0,634.8084946344738,807.9380840802394,3.732000149037844
